Namespace,Location,Name,Type
GameDr2::Dr2SurvivalDebugRequest,007a60d8,GetMaybeArenaPointer,Function
GameDr2::Dr2SurvivalDebugRequest,007a1478,Clear,Function
GameDr2::Dr2SurvivalDebugRequest,007a134c,SetCachedSize,Function
GameDr2::Dr2SurvivalDebugRequest,007a1484,MergePartialFromCodedStream,Function
GameDr2::Dr2SurvivalDebugRequest,007a1268,~Dr2SurvivalDebugRequest,Function
GameDr2::Dr2SurvivalDebugRequest,007a60c0,GetArena,Function
GameDr2::Dr2SurvivalDebugRequest,007a1a00,InternalSwap,Function
GameDr2::Dr2SurvivalDebugRequest,007a13f8,New,Function
GameDr2::Dr2SurvivalDebugRequest,007a16e4,MergeFrom,Function
GameDr2::Dr2SurvivalDebugRequest,0038d520,Dr2SurvivalDebugRequest,Thunk Function
GameDr2::Dr2SurvivalDebugRequest,0038e340,Dr2SurvivalDebugRequest,Thunk Function
GameDr2::Dr2SurvivalDebugRequest,00390cc0,CopyFrom,Thunk Function
GameDr2::Dr2SurvivalDebugRequest,008903d0,kTicketFieldNumber,Data Label
GameDr2::Dr2SurvivalDebugRequest,008903d4,kSurvGoodwillAllFieldNumber,Data Label
GameDr2::Dr2SurvivalDebugRequest,00891a70,typeinfo-name,Data Label
GameDr2::Dr2SurvivalDebugRequest,009b8920,vtable,Data Label
GameDr2::Dr2SurvivalDebugRequest,009b9c90,typeinfo,Data Label
GameDr2::Dr2SurvivalItemCreate,0076f9d0,IsInitialized,Function
GameDr2::Dr2SurvivalItemCreate,0076f3c8,Clear,Function
GameDr2::Dr2SurvivalItemCreate,0076f270,SharedDtor,Function
GameDr2::Dr2SurvivalItemCreate,0076f9d8,Swap,Function
GameDr2::Dr2SurvivalItemCreate,0076f8cc,CopyFrom,Function
GameDr2::Dr2SurvivalItemCreate,0076f274,~Dr2SurvivalItemCreate,Function
GameDr2::Dr2SurvivalItemCreate,0076ef90,Dr2SurvivalItemCreate,Function
GameDr2::Dr2SurvivalItemCreate,0076fcd8,GetTypeName,Function
GameDr2::Dr2SurvivalItemCreate,0076f6ec,ByteSizeLong,Function
GameDr2::Dr2SurvivalItemCreate,0076f140,~Dr2SurvivalItemCreate,Function
GameDr2::Dr2SurvivalItemCreate,0076f65c,SerializeWithCachedSizes,Function
GameDr2::Dr2SurvivalItemCreate,007a4790,GetArena,Function
GameDr2::Dr2SurvivalItemCreate,0076fc6c,UnsafeArenaSwap,Function
GameDr2::Dr2SurvivalItemCreate,0076f2a4,default_instance,Function
GameDr2::Dr2SurvivalItemCreate,0076f298,ArenaDtor,Function
GameDr2::Dr2SurvivalItemCreate,0076fc08,InternalSwap,Function
GameDr2::Dr2SurvivalItemCreate,007a47a8,GetMaybeArenaPointer,Function
GameDr2::Dr2SurvivalItemCreate,0076f7dc,CheckTypeAndMergeFrom,Function
GameDr2::Dr2SurvivalItemCreate,0076f854,MergeFrom,Function
GameDr2::Dr2SurvivalItemCreate,007a4750,New,Function
GameDr2::Dr2SurvivalItemCreate,0076ef70,Dr2SurvivalItemCreate,Function
GameDr2::Dr2SurvivalItemCreate,007a47b0,GetCachedSize,Function
GameDr2::Dr2SurvivalItemCreate,0076f470,MergePartialFromCodedStream,Function
GameDr2::Dr2SurvivalItemCreate,0076eda4,Dr2SurvivalItemCreate,Function
GameDr2::Dr2SurvivalItemCreate,0076f29c,SetCachedSize,Function
GameDr2::Dr2SurvivalItemCreate,0076f348,New,Function
GameDr2::Dr2SurvivalItemCreate,0076ef64,SharedCtor,Function
GameDr2::Dr2SurvivalItemCreate,0038b890,CopyFrom,Thunk Function
GameDr2::Dr2SurvivalItemCreate,0038eaa0,ByteSizeLong,Thunk Function
GameDr2::Dr2SurvivalItemCreate,0038f110,~Dr2SurvivalItemCreate,Thunk Function
GameDr2::Dr2SurvivalItemCreate,003960d0,MergeFrom,Thunk Function
GameDr2::Dr2SurvivalItemCreate,00398bf0,Dr2SurvivalItemCreate,Thunk Function
GameDr2::Dr2SurvivalItemCreate,00399cd0,MergePartialFromCodedStream,Thunk Function
GameDr2::Dr2SurvivalItemCreate,0039a790,Dr2SurvivalItemCreate,Thunk Function
GameDr2::Dr2SurvivalItemCreate,0039a8c0,Dr2SurvivalItemCreate,Thunk Function
GameDr2::Dr2SurvivalItemCreate,0039c6e0,Dr2SurvivalItemCreate,Thunk Function
GameDr2::Dr2SurvivalItemCreate,0088f70c,EsvItemCreateStateInit,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f710,EsvItemCreateStateLoadingStartWait,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f714,EsvItemCreateStateLoading,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f718,EsvItemCreateStateFrameIn,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f71c,EsvItemCreateStateFrameInWait,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f720,EsvItemCreateStateMain,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f724,EsvItemCreateStateOk,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f728,EsvItemCreateStateFrameOut,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f72c,EsvItemCreateStateTutorialEndWait,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f730,EsvItemCreateStateTutorialEnd,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f734,EsvItemCreateStateEnd,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f738,EsvItemCreateStateMax,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f73c,Mode_MIN,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f740,Mode_MAX,Data Label
GameDr2::Dr2SurvivalItemCreate,0088f744,Mode_ARRAYSIZE,Data Label
GameDr2::Dr2SurvivalItemCreate,0089018c,kModeFieldNumber,Data Label
GameDr2::Dr2SurvivalItemCreate,890190,kItemsFieldNumber,Data Label
GameDr2::Dr2SurvivalItemCreate,890194,kItemDiffFieldNumber,Data Label
GameDr2::Dr2SurvivalItemCreate,008910d0,typeinfo-name,Data Label
GameDr2::Dr2SurvivalItemCreate,009b6450,vtable,Data Label
GameDr2::Dr2SurvivalItemCreate,009b94d0,typeinfo,Data Label
GameDr2::Dr2SurvivalItemList,771728,Dr2SurvivalItemList,Function
GameDr2::Dr2SurvivalItemList,007724f8,MergeFrom,Function
GameDr2::Dr2SurvivalItemList,00771ba0,~Dr2SurvivalItemList,Function
GameDr2::Dr2SurvivalItemList,00771e80,Clear,Function
GameDr2::Dr2SurvivalItemList,771978,Dr2SurvivalItemList,Function
GameDr2::Dr2SurvivalItemList,007729ec,GetTypeName,Function
GameDr2::Dr2SurvivalItemList,00771df4,New,Function
GameDr2::Dr2SurvivalItemList,007725e0,Swap,Function
GameDr2::Dr2SurvivalItemList,00771d50,default_instance,Function
GameDr2::Dr2SurvivalItemList,007724f4,CheckTypeAndMergeFrom,Function
GameDr2::Dr2SurvivalItemList,007a4888,New,Function
GameDr2::Dr2SurvivalItemList,007a48e0,GetMaybeArenaPointer,Function
GameDr2::Dr2SurvivalItemList,0077194c,Dr2SurvivalItemList,Function
GameDr2::Dr2SurvivalItemList,772594,CopyFrom,Function
GameDr2::Dr2SurvivalItemList,00771d1c,SharedDtor,Function
GameDr2::Dr2SurvivalItemList,772270,SerializeWithCachedSizes,Function
GameDr2::Dr2SurvivalItemList,772930,UnsafeArenaSwap,Function
GameDr2::Dr2SurvivalItemList,0077287c,InternalSwap,Function
GameDr2::Dr2SurvivalItemList,00771d20,~Dr2SurvivalItemList,Function
GameDr2::Dr2SurvivalItemList,007a48c8,GetArena,Function
GameDr2::Dr2SurvivalItemList,007a48e8,GetCachedSize,Function
GameDr2::Dr2SurvivalItemList,771940,SharedCtor,Function
GameDr2::Dr2SurvivalItemList,00771d48,SetCachedSize,Function
GameDr2::Dr2SurvivalItemList,007725d8,IsInitialized,Function
GameDr2::Dr2SurvivalItemList,00771d44,ArenaDtor,Function
GameDr2::Dr2SurvivalItemList,00771f58,MergePartialFromCodedStream,Function
GameDr2::Dr2SurvivalItemList,772358,ByteSizeLong,Function
GameDr2::Dr2SurvivalItemList,385760,Dr2SurvivalItemList,Thunk Function
GameDr2::Dr2SurvivalItemList,00385d10,MergeFrom,Thunk Function
GameDr2::Dr2SurvivalItemList,003872b0,~Dr2SurvivalItemList,Thunk Function
GameDr2::Dr2SurvivalItemList,387960,Clear,Thunk Function
GameDr2::Dr2SurvivalItemList,0038c770,Dr2SurvivalItemList,Thunk Function
GameDr2::Dr2SurvivalItemList,391110,Dr2SurvivalItemList,Thunk Function
GameDr2::Dr2SurvivalItemList,00391c00,CopyFrom,Thunk Function
GameDr2::Dr2SurvivalItemList,398880,Dr2SurvivalItemList,Thunk Function
GameDr2::Dr2SurvivalItemList,0039b990,MergePartialFromCodedStream,Thunk Function
GameDr2::Dr2SurvivalItemList,0039bea0,ByteSizeLong,Thunk Function
GameDr2::Dr2SurvivalItemList,0088f784,ESvItemListStateInit,Data Label
GameDr2::Dr2SurvivalItemList,0088f788,ESvItemListStateLoadingStartWait,Data Label
GameDr2::Dr2SurvivalItemList,0088f78c,ESvItemListStateLoading,Data Label
GameDr2::Dr2SurvivalItemList,0088f790,ESvItemListStateFrameIn,Data Label
GameDr2::Dr2SurvivalItemList,0088f794,ESvItemListStateFrameInWait,Data Label
GameDr2::Dr2SurvivalItemList,0088f798,ESvItemListStateMain,Data Label
GameDr2::Dr2SurvivalItemList,0088f79c,ESvItemListStateItemUse,Data Label
GameDr2::Dr2SurvivalItemList,0088f7a0,ESvItemListStateItemUser,Data Label
GameDr2::Dr2SurvivalItemList,0088f7a4,ESvItemListStateFrameOut,Data Label
GameDr2::Dr2SurvivalItemList,0088f7a8,ESvItemListStateEnd,Data Label
GameDr2::Dr2SurvivalItemList,0088f7ac,ESvItemListStateMax,Data Label
GameDr2::Dr2SurvivalItemList,0088f7b0,Mode_MIN,Data Label
GameDr2::Dr2SurvivalItemList,0088f7b4,Mode_MAX,Data Label
GameDr2::Dr2SurvivalItemList,0088f7b8,Mode_ARRAYSIZE,Data Label
GameDr2::Dr2SurvivalItemList,008901a8,kModeFieldNumber,Data Label
GameDr2::Dr2SurvivalItemList,008901ac,kCleanLevelFieldNumber,Data Label
GameDr2::Dr2SurvivalItemList,008901b0,kCharactersFieldNumber,Data Label
GameDr2::Dr2SurvivalItemList,008901b4,kItemsFieldNumber,Data Label
GameDr2::Dr2SurvivalItemList,008901b8,kItemDiffFieldNumber,Data Label
GameDr2::Dr2SurvivalItemList,008901bc,kCharacterDiffFieldNumber,Data Label
GameDr2::Dr2SurvivalItemList,891150,typeinfo-name,Data Label
GameDr2::Dr2SurvivalItemList,009b6618,vtable,Data Label
GameDr2::Dr2SurvivalItemList,009b9530,typeinfo,Data Label
GameDr2::Dr2SurvivalTitle,00764ab8,MergeFrom,Function
GameDr2::Dr2SurvivalTitle,007647a4,New,Function
GameDr2::Dr2SurvivalTitle,764614,~Dr2SurvivalTitle,Function
GameDr2::Dr2SurvivalTitle,764294,Dr2SurvivalTitle,Function
GameDr2::Dr2SurvivalTitle,764534,~Dr2SurvivalTitle,Function
GameDr2::Dr2SurvivalTitle,764828,MergePartialFromCodedStream,Function
GameDr2::Dr2SurvivalTitle,007643e8,SharedCtor,Function
GameDr2::Dr2SurvivalTitle,007a4270,New,Function
GameDr2::Dr2SurvivalTitle,00764db0,InternalSwap,Function
GameDr2::Dr2SurvivalTitle,007643f4,Dr2SurvivalTitle,Function
GameDr2::Dr2SurvivalTitle,007a42c8,GetMaybeArenaPointer,Function
GameDr2::Dr2SurvivalTitle,007646f8,SetCachedSize,Function
GameDr2::Dr2SurvivalTitle,00764ba4,Swap,Function
GameDr2::Dr2SurvivalTitle,764410,Dr2SurvivalTitle,Function
GameDr2::Dr2SurvivalTitle,00764de4,UnsafeArenaSwap,Function
GameDr2::Dr2SurvivalTitle,00764b24,CopyFrom,Function
GameDr2::Dr2SurvivalTitle,00764a4c,CheckTypeAndMergeFrom,Function
GameDr2::Dr2SurvivalTitle,764820,Clear,Function
GameDr2::Dr2SurvivalTitle,00764b9c,IsInitialized,Function
GameDr2::Dr2SurvivalTitle,764970,SerializeWithCachedSizes,Function
GameDr2::Dr2SurvivalTitle,00764e20,GetTypeName,Function
GameDr2::Dr2SurvivalTitle,007a42b0,GetArena,Function
GameDr2::Dr2SurvivalTitle,764610,SharedDtor,Function
GameDr2::Dr2SurvivalTitle,007646f4,ArenaDtor,Function
GameDr2::Dr2SurvivalTitle,764700,default_instance,Function
GameDr2::Dr2SurvivalTitle,007649c4,ByteSizeLong,Function
GameDr2::Dr2SurvivalTitle,007a42d0,GetCachedSize,Function
GameDr2::Dr2SurvivalTitle,003855c0,MergeFrom,Thunk Function
GameDr2::Dr2SurvivalTitle,00388d50,Dr2SurvivalTitle,Thunk Function
GameDr2::Dr2SurvivalTitle,0038b6c0,MergePartialFromCodedStream,Thunk Function
GameDr2::Dr2SurvivalTitle,0038c870,Dr2SurvivalTitle,Thunk Function
GameDr2::Dr2SurvivalTitle,0038fe10,Dr2SurvivalTitle,Thunk Function
GameDr2::Dr2SurvivalTitle,00391c20,CopyFrom,Thunk Function
GameDr2::Dr2SurvivalTitle,003934c0,Dr2SurvivalTitle,Thunk Function
GameDr2::Dr2SurvivalTitle,00398e10,ByteSizeLong,Thunk Function
GameDr2::Dr2SurvivalTitle,0088f4cc,EsurvivalTitleStateInit,Data Label
GameDr2::Dr2SurvivalTitle,0088f4d0,EsurvivalTitleStateFrameInInit,Data Label
GameDr2::Dr2SurvivalTitle,0088f4d4,EsurvivalTitleStateFrameIn,Data Label
GameDr2::Dr2SurvivalTitle,0088f4d8,EsurvivalTitleStateSelectAnimationInWait,Data Label
GameDr2::Dr2SurvivalTitle,0088f4dc,EsurvivalTitleStateSelect,Data Label
GameDr2::Dr2SurvivalTitle,0088f4e0,EsurvivalTitleStateFrameOut,Data Label
GameDr2::Dr2SurvivalTitle,0088f4e4,EsurvivalTitleStateCheckWindow1,Data Label
GameDr2::Dr2SurvivalTitle,0088f4e8,EsurvivalTitleStateCheckWindow2,Data Label
GameDr2::Dr2SurvivalTitle,0088f4ec,EsurvivalTitleStateMax,Data Label
GameDr2::Dr2SurvivalTitle,0088f4f0,Mode_MIN,Data Label
GameDr2::Dr2SurvivalTitle,0088f4f4,Mode_MAX,Data Label
GameDr2::Dr2SurvivalTitle,0088f4f8,Mode_ARRAYSIZE,Data Label
GameDr2::Dr2SurvivalTitle,008900c0,kModeFieldNumber,Data Label
GameDr2::Dr2SurvivalTitle,008900c4,kStateFieldNumber,Data Label
GameDr2::Dr2SurvivalTitle,00890ec0,typeinfo-name,Data Label
GameDr2::Dr2SurvivalTitle,009b5d30,vtable,Data Label
GameDr2::Dr2SurvivalTitle,009b9350,typeinfo,Data Label
GameDr2::Dr2SystemData,0075ae68,~Dr2SystemData,Function
GameDr2::Dr2SystemData,0075a590,_slow_release_game,Function
GameDr2::Dr2SystemData,0075acb4,Dr2SystemData,Function
GameDr2::Dr2SystemData,0075ac8c,SharedCtor,Function
GameDr2::Dr2SystemData,0075b038,default_instance,Function
GameDr2::Dr2SystemData,007a3eb8,GetMaybeArenaPointer,Function
GameDr2::Dr2SystemData,0075b0dc,New,Function
GameDr2::Dr2SystemData,0075ac98,Dr2SystemData,Function
GameDr2::Dr2SystemData,0075b008,~Dr2SystemData,Function
GameDr2::Dr2SystemData,0075a5f4,unsafe_arena_release_game,Function
GameDr2::Dr2SystemData,0075b640,MergeFrom,Function
GameDr2::Dr2SystemData,0075b02c,ArenaDtor,Function
GameDr2::Dr2SystemData,0075a818,_slow_mutable_option,Function
GameDr2::Dr2SystemData,0075b464,SerializeWithCachedSizes,Function
GameDr2::Dr2SystemData,007a3ea0,GetArena,Function
GameDr2::Dr2SystemData,007a3ec0,GetCachedSize,Function
GameDr2::Dr2SystemData,0075b030,SetCachedSize,Function
GameDr2::Dr2SystemData,0075bc34,GetTypeName,Function
GameDr2::Dr2SystemData,0075b930,CopyFrom,Function
GameDr2::Dr2SystemData,0075a604,_slow_set_allocated_game,Function
GameDr2::Dr2SystemData,0075a924,_slow_set_allocated_option,Function
GameDr2::Dr2SystemData,0075a914,unsafe_arena_release_option,Function
GameDr2::Dr2SystemData,0075b1dc,MergePartialFromCodedStream,Function
GameDr2::Dr2SystemData,0075b9dc,Swap,Function
GameDr2::Dr2SystemData,0075b158,Clear,Function
GameDr2::Dr2SystemData,0075a7c4,unsafe_arena_set_allocated_game,Function
GameDr2::Dr2SystemData,0075a4f8,_slow_mutable_game,Function
GameDr2::Dr2SystemData,0075bbc4,InternalSwap,Function
GameDr2::Dr2SystemData,0075a8b0,_slow_release_option,Function
GameDr2::Dr2SystemData,0075b4c4,ByteSizeLong,Function
GameDr2::Dr2SystemData,0075aae4,unsafe_arena_set_allocated_option,Function
GameDr2::Dr2SystemData,0075ab38,Dr2SystemData,Function
GameDr2::Dr2SystemData,0075b63c,CheckTypeAndMergeFrom,Function
GameDr2::Dr2SystemData,0075af94,SharedDtor,Function
GameDr2::Dr2SystemData,007a3e60,New,Function
GameDr2::Dr2SystemData,0075b9d4,IsInitialized,Function
GameDr2::Dr2SystemData,0075bbf8,UnsafeArenaSwap,Function
GameDr2::Dr2SystemData,003896e0,Dr2SystemData,Thunk Function
GameDr2::Dr2SystemData,00389e30,Dr2SystemData,Thunk Function
GameDr2::Dr2SystemData,0038a2a0,MergeFrom,Thunk Function
GameDr2::Dr2SystemData,0038bf40,_slow_mutable_option,Thunk Function
GameDr2::Dr2SystemData,0038d850,~Dr2SystemData,Thunk Function
GameDr2::Dr2SystemData,0038f820,CopyFrom,Thunk Function
GameDr2::Dr2SystemData,392930,MergePartialFromCodedStream,Thunk Function
GameDr2::Dr2SystemData,003947b0,_slow_mutable_game,Thunk Function
GameDr2::Dr2SystemData,00398c60,ByteSizeLong,Thunk Function
GameDr2::Dr2SystemData,00399b00,Dr2SystemData,Thunk Function
GameDr2::Dr2SystemData,0039b8b0,Dr2SystemData,Thunk Function
GameDr2::Dr2SystemData,890068,kGameFieldNumber,Data Label
GameDr2::Dr2SystemData,0089006c,kOptionFieldNumber,Data Label
GameDr2::Dr2SystemData,00890d70,typeinfo-name,Data Label
GameDr2::Dr2SystemData,009b5740,vtable,Data Label
GameDr2::Dr2SystemData,009b9210,typeinfo,Data Label
GameDr2::Dr2SystemDataGame,0075c364,SerializeWithCachedSizes,Function
GameDr2::Dr2SystemDataGame,0075c3b8,ByteSizeLong,Function
GameDr2::Dr2SystemDataGame,0075bc8c,Dr2SystemDataGame,Function
GameDr2::Dr2SystemDataGame,0075c218,Clear,Function
GameDr2::Dr2SystemDataGame,0075bf2c,~Dr2SystemDataGame,Function
GameDr2::Dr2SystemDataGame,0075a74c,CopyFrom,Function
GameDr2::Dr2SystemDataGame,0075c220,MergePartialFromCodedStream,Function
GameDr2::Dr2SystemDataGame,0075c440,CheckTypeAndMergeFrom,Function
GameDr2::Dr2SystemDataGame,007a3f20,GetMaybeArenaPointer,Function
GameDr2::Dr2SystemDataGame,0075c730,GetTypeName,Function
GameDr2::Dr2SystemDataGame,007a3f28,GetCachedSize,Function
GameDr2::Dr2SystemDataGame,007a3ec8,New,Function
GameDr2::Dr2SystemDataGame,0075b858,MergeFrom,Function
GameDr2::Dr2SystemDataGame,0075c4b4,Swap,Function
GameDr2::Dr2SystemDataGame,0075be08,Dr2SystemDataGame,Function
GameDr2::Dr2SystemDataGame,0075c0ec,ArenaDtor,Function
GameDr2::Dr2SystemDataGame,0075c008,SharedDtor,Function
GameDr2::Dr2SystemDataGame,0075bde0,SharedCtor,Function
GameDr2::Dr2SystemDataGame,0075c6c0,InternalSwap,Function
GameDr2::Dr2SystemDataGame,0075c0f8,default_instance,Function
GameDr2::Dr2SystemDataGame,0075c6f4,UnsafeArenaSwap,Function
GameDr2::Dr2SystemDataGame,0075bdec,Dr2SystemDataGame,Function
GameDr2::Dr2SystemDataGame,0075c4ac,IsInitialized,Function
GameDr2::Dr2SystemDataGame,0075c19c,New,Function
GameDr2::Dr2SystemDataGame,007a3f08,GetArena,Function
GameDr2::Dr2SystemDataGame,0075c00c,~Dr2SystemDataGame,Function
GameDr2::Dr2SystemDataGame,0075c0f0,SetCachedSize,Function
GameDr2::Dr2SystemDataGame,0038a9e0,Dr2SystemDataGame,Thunk Function
GameDr2::Dr2SystemDataGame,0038dac0,MergePartialFromCodedStream,Thunk Function
GameDr2::Dr2SystemDataGame,00392c90,Dr2SystemDataGame,Thunk Function
GameDr2::Dr2SystemDataGame,890070,kChapterSelectFlagFieldNumber,Data Label
GameDr2::Dr2SystemDataGame,890074,kModeOpenflgFieldNumber,Data Label
GameDr2::Dr2SystemDataGame,00890d90,typeinfo-name,Data Label
GameDr2::Dr2SystemDataGame,009b57d8,vtable,Data Label
GameDr2::Dr2SystemDataGame,009b9230,typeinfo,Data Label
GameDr2::Dr2SystemdataOption,0075ca28,~Dr2SystemdataOption,Function
GameDr2::Dr2SystemdataOption,0075ce60,SerializeWithCachedSizes,Function
GameDr2::Dr2SystemdataOption,0075b8c4,MergeFrom,Function
GameDr2::Dr2SystemdataOption,0075cfa8,IsInitialized,Function
GameDr2::Dr2SystemdataOption,0075ceb4,ByteSizeLong,Function
GameDr2::Dr2SystemdataOption,0075c788,Dr2SystemdataOption,Function
GameDr2::Dr2SystemdataOption,007a3f90,GetCachedSize,Function
GameDr2::Dr2SystemdataOption,0075cb04,SharedDtor,Function
GameDr2::Dr2SystemdataOption,0075d1f0,UnsafeArenaSwap,Function
GameDr2::Dr2SystemdataOption,0075cd14,Clear,Function
GameDr2::Dr2SystemdataOption,0075cbf4,default_instance,Function
GameDr2::Dr2SystemdataOption,0075c8e8,Dr2SystemdataOption,Function
GameDr2::Dr2SystemdataOption,0075cd1c,MergePartialFromCodedStream,Function
GameDr2::Dr2SystemdataOption,0075d22c,GetTypeName,Function
GameDr2::Dr2SystemdataOption,0075cbe8,ArenaDtor,Function
GameDr2::Dr2SystemdataOption,0075cb08,~Dr2SystemdataOption,Function
GameDr2::Dr2SystemdataOption,0075cc98,New,Function
GameDr2::Dr2SystemdataOption,007a3f88,GetMaybeArenaPointer,Function
GameDr2::Dr2SystemdataOption,0075d1bc,InternalSwap,Function
GameDr2::Dr2SystemdataOption,007a3f30,New,Function
GameDr2::Dr2SystemdataOption,007a3f70,GetArena,Function
GameDr2::Dr2SystemdataOption,0075c904,Dr2SystemdataOption,Function
GameDr2::Dr2SystemdataOption,0075c8dc,SharedCtor,Function
GameDr2::Dr2SystemdataOption,0075aa6c,CopyFrom,Function
GameDr2::Dr2SystemdataOption,0075cfb0,Swap,Function
GameDr2::Dr2SystemdataOption,0075cf3c,CheckTypeAndMergeFrom,Function
GameDr2::Dr2SystemdataOption,0075cbec,SetCachedSize,Function
GameDr2::Dr2SystemdataOption,0038b230,Dr2SystemdataOption,Thunk Function
GameDr2::Dr2SystemdataOption,00394bc0,MergePartialFromCodedStream,Thunk Function
GameDr2::Dr2SystemdataOption,0039cc60,Dr2SystemdataOption,Thunk Function
GameDr2::Dr2SystemdataOption,890078,kActionDifficultyFieldNumber,Data Label
GameDr2::Dr2SystemdataOption,0089007c,kInferenceDifficultyFieldNumber,Data Label
GameDr2::Dr2SystemdataOption,00890db0,typeinfo-name,Data Label
GameDr2::Dr2SystemdataOption,009b5870,vtable,Data Label
GameDr2::Dr2SystemdataOption,009b9250,typeinfo,Data Label
GameDr2::Dr2SystemRequest,0075973c,Dr2SystemRequest,Function
GameDr2::Dr2SystemRequest,00759aac,SharedDtor,Function
GameDr2::Dr2SystemRequest,007a3e58,GetCachedSize,Function
GameDr2::Dr2SystemRequest,0075a0b0,CopyFrom,Function
GameDr2::Dr2SystemRequest,00759c40,New,Function
GameDr2::Dr2SystemRequest,00759ebc,SerializeWithCachedSizes,Function
GameDr2::Dr2SystemRequest,00759b9c,default_instance,Function
GameDr2::Dr2SystemRequest,00759f88,CheckTypeAndMergeFrom,Function
GameDr2::Dr2SystemRequest,0075a444,UnsafeArenaSwap,Function
GameDr2::Dr2SystemRequest,00759cc0,MergePartialFromCodedStream,Function
GameDr2::Dr2SystemRequest,00759b90,ArenaDtor,Function
GameDr2::Dr2SystemRequest,007598ac,Dr2SystemRequest,Function
GameDr2::Dr2SystemRequest,0075a4a0,GetTypeName,Function
GameDr2::Dr2SystemRequest,007599d0,~Dr2SystemRequest,Function
GameDr2::Dr2SystemRequest,00759b94,SetCachedSize,Function
GameDr2::Dr2SystemRequest,0075988c,SharedCtor,Function
GameDr2::Dr2SystemRequest,007a3df8,New,Function
GameDr2::Dr2SystemRequest,0075a158,Swap,Function
GameDr2::Dr2SystemRequest,0075a150,IsInitialized,Function
GameDr2::Dr2SystemRequest,0075a01c,MergeFrom,Function
GameDr2::Dr2SystemRequest,00759cb8,Clear,Function
GameDr2::Dr2SystemRequest,007a3e50,GetMaybeArenaPointer,Function
GameDr2::Dr2SystemRequest,759894,Dr2SystemRequest,Function
GameDr2::Dr2SystemRequest,007a3e38,GetArena,Function
GameDr2::Dr2SystemRequest,00759ab0,~Dr2SystemRequest,Function
