Namespace,Location,Name,Type,Source
DR2,00382a00,hs_trial_bullet_setup,Thunk Function,Default
DR2,00382a80,hs_trial_anagram_text_num_set,Thunk Function,Default
DR2,00382ab0,hs_char2d_draw,Thunk Function,Default
DR2,00382af0,hs_trial_mtb2_draw_control,Thunk Function,Default
DR2,00382b10,dr2_survival_ui_item_param_max_get,Thunk Function,Default
DR2,00382bc0,UsamiCharDataSet,Thunk Function,Default
DR2,00382bf0,hs_trial_camera_chara_move,Thunk Function,Default
DR2,00382c60,UsamiCharChkColisionPos,Thunk Function,Default
DR2,00382ca0,hs_kotodama_mtb2_shot_start,Thunk Function,Default
DR2,00382cb0,hs_monomono_before_loading_release,Thunk Function,Default
DR2,00382cc0,hs_trial_dataload_get_size,Thunk Function,Default
DR2,00382cf0,dr2_name_label_check,Thunk Function,Default
DR2,00382d30,stageselect_init,Thunk Function,Default
DR2,00382d70,hs_bgmodel_init,Thunk Function,Default
DR2,00382d80,dr2_title_back_loading_character,Thunk Function,Default
DR2,00382ea0,dr2_name_map_object_disp_free,Thunk Function,Default
DR2,00382eb0,dr2_mapchange_end_start,Thunk Function,Default
DR2,00382ef0,hs_trial_mtb2_ui_finish_end,Thunk Function,Default
DR2,00382f20,hs_script_all_draw,Thunk Function,Default
DR2,00382f40,UsamiCharZako00Proc,Thunk Function,Default
DR2,00382f70,Dr2_UsamiF_Debug_Clear,Thunk Function,Default
DR2,00382fe0,hs_trial_hanron_window_conbo_start,Thunk Function,Default
DR2,383070,UsamiMapGetLeng,Thunk Function,Default
DR2,383080,dr2_adv_briefing_force_close,Thunk Function,Default
DR2,383090,hs_trial_mtb2_ui_beat_set,Thunk Function,Default
DR2,003830c0,hs_trial_hanron_window_mode_set,Thunk Function,Default
DR2,003830d0,ScreenEffProc,Thunk Function,Default
DR2,383110,MonomiFontClear,Thunk Function,Default
DR2,383120,UsamiCharManagerCplisionPosI,Thunk Function,Default
DR2,383150,UsamiTamaManagerInit,Thunk Function,Default
DR2,383170,IAnimation_InitList,Thunk Function,Default
DR2,003831a0,MonomiGUIAnimeSetXY,Thunk Function,Default
DR2,003831b0,dr2_survival_ui_item_list_set_material_str,Thunk Function,Default
DR2,383230,hs_camera_rot_z_set,Thunk Function,Default
DR2,383250,hs_trial_hanron_window_play_icon_set,Thunk Function,Default
DR2,383270,hs_trial_nicotext_doui_break_start,Thunk Function,Default
DR2,003832b0,hs_camera_rot_z_get,Thunk Function,Default
DR2,003832f0,hs_screen_tansaku_disp,Thunk Function,Default
DR2,383340,hs_script_pokemap_open_chk,Thunk Function,Default
DR2,003833c0,CAnimation_StartQueue,Thunk Function,Default
DR2,383410,hs_main_exec,Thunk Function,Default
DR2,383420,UsamiGameEffectSet,Thunk Function,Default
DR2,383430,hs_charamodel_all_disp,Thunk Function,Default
DR2,383440,hs_trial_anagram2_ui_hit,Thunk Function,Default
DR2,383480,hs_trial_spot_bg_free,Thunk Function,Default
DR2,003834e0,hs_trial_giron_window_name_set,Thunk Function,Default
DR2,383510,hs_trial_anagram_text_target_hit,Thunk Function,Default
DR2,383540,dr2_local_ui_res_select_language,Thunk Function,Default
DR2,383550,hs_script_ctr_load,Thunk Function,Default
DR2,383570,CAnimation_Start,Thunk Function,Default
DR2,003835a0,hs_trial_concentration_free,Thunk Function,Default
DR2,003835c0,dr2_savedata_save_exec,Thunk Function,Default
DR2,003835e0,UsamiCameraSetQuake,Thunk Function,Default
DR2,383610,hs_trial_mtb_ui_chara_set,Thunk Function,Default
DR2,383650,hs_monomono_main,Thunk Function,Default
DR2,003836c0,dr2_savedata_Save_ScriptMode,Thunk Function,Default
DR2,383740,dr2_meswin_play_set,Thunk Function,Default
DR2,383780,UsamiCameraInit,Thunk Function,Default
DR2,383810,hs_script_flash_Ctrl,Thunk Function,Default
DR2,383880,dr2_name_disp_size_w_get,Thunk Function,Default
DR2,003838a0,hs_trial_camera_split_set,Thunk Function,Default
DR2,003838b0,dr2_sound_gallery_release,Thunk Function,Default
DR2,003838e0,dr2_pocket_book_pet_status_update,Thunk Function,Default
DR2,383900,hs_trial_hanron_window_name_set,Thunk Function,Default
DR2,383910,UsamiGameEffectFree,Thunk Function,Default
DR2,383940,hs_trial_anagram2_ui_dead,Thunk Function,Default
DR2,383980,UsamiSyungokuIn,Thunk Function,Default
DR2,00383a50,hs_screen_tansaku_data_set_check,Thunk Function,Default
DR2,00383a80,UsamiCharGetCharData,Thunk Function,Default
DR2,00383b10,hs_camera_control,Thunk Function,Default
DR2,00383b30,hs_tansaku_escape_check_set,Thunk Function,Default
DR2,00383bc0,dr2_save_dialog_Update_Frame,Thunk Function,Default
DR2,00383c00,hs_trial_title_start,Thunk Function,Default
DR2,00383c80,hs_trial_giron_nico_gaya_set,Thunk Function,Default
DR2,00383ca0,hs_trial_mtb2_text_control,Thunk Function,Default
DR2,00383ce0,UsamiMainUpdateFrame,Thunk Function,Default
DR2,00383d60,hs_trial_mtb_ui_cutin,Thunk Function,Default
DR2,00383db0,dr2_novel_menu_update_frame,Thunk Function,Default
DR2,00383e40,dr2_set_check_window_center_flg,Thunk Function,Default
DR2,00383e60,dr2_prog_medal_window_init,Thunk Function,Default
DR2,00383e70,hs_trial_mtb2_stage_add_file_load,Thunk Function,Default
DR2,00383e90,MonomiGetLevel,Thunk Function,Default
DR2,00383ee0,UsamiYamaProc,Thunk Function,Default
DR2,00383f20,hs_script_mode_select_Pauseinit,Thunk Function,Default
DR2,00383f30,hs_bgmodel_bg_2dmap_no_check,Thunk Function,Default
DR2,00383f40,hs_trial_mtb2_ui_charge_start,Thunk Function,Default
DR2,00383f50,dr2_pocket_book_get_old_state,Thunk Function,Default
DR2,00383f80,UsamiGameLoad,Thunk Function,Default
DR2,00383ff0,hs_trial_spot_bg_select_no_get,Thunk Function,Default
DR2,384010,hs_trial_hanron_effect_data_set,Thunk Function,Default
DR2,384060,hs_trial_mtb_ui_control,Thunk Function,Default
DR2,003840b0,hs_trial_anagram2_text_level_check,Thunk Function,Default
DR2,003840f0,hs_objmodel_tyou_kansatsu_set,Thunk Function,Default
DR2,384160,hs_trial_ldive_star_texno_get,Thunk Function,Default
DR2,384190,dr2_adv_result_update_fame,Thunk Function,Default
DR2,003841a0,hs_trial_criminal_ui_timeout,Thunk Function,Default
DR2,003841b0,dr2_weather_free,Thunk Function,Default
DR2,003841e0,dr2_prog_medal_window_frame_in,Thunk Function,Default
DR2,384210,hs_tansaku_init,Thunk Function,Default
DR2,384220,hs_trial_anagram2_ui_pause_flag,Thunk Function,Default
DR2,384230,hs_trial_ldive_ui_landing_set,Thunk Function,Default
DR2,384260,hs_tansaku_chara_move,Thunk Function,Default
DR2,003842a0,dr2_progress_loading_check_only,Thunk Function,Default
DR2,003842f0,dr2_tw_charamodel_anime_forcing_set,Thunk Function,Default
DR2,003843c0,hs_trial_mtb2_ui_bullet_shoot,Thunk Function,Default
DR2,384410,MonomiFontSetScrooll,Thunk Function,Default
DR2,384430,hs_trial_cursol_data_set,Thunk Function,Default
DR2,384480,hs_trial_normal_talk_camera_set2,Thunk Function,Default
DR2,003844b0,hs_camera_pos_set,Thunk Function,Default
DR2,384530,hs_trial_mtb2_ui_miss,Thunk Function,Default
DR2,003845a0,hs_trial_complete_start,Thunk Function,Default
